,property_type,state,region,lat,lon,area_m2,price_brl
2028,apartment,Rio Grande do Sul,South,-29.9185781,-51.15374,60,268496.33
2029,apartment,Rio Grande do Sul,South,-30.043938,-51.191223,64,592987.65
2030,apartment,Rio Grande do Sul,South,-30.053209,-51.219482,,628820.41
2031,apartment,Rio Grande do Sul,South,-30.057297,-51.155926,82,538988.95
2032,apartment,Rio Grande do Sul,South,-30.034859,-51.144165,72,444166.8
2033,apartment,Rio Grande do Sul,South,-30.014015,-51.175533,118,554267.83
2034,house,Rio Grande do Sul,South,-30.014658,-51.13533,140,748595.73
2035,house,Rio Grande do Sul,South,-30.0030256,-51.1562756,,672087.62
2036,apartment,Rio Grande do Sul,South,-29.815346,-50.070118,78,595661.23
2037,house,Rio Grande do Sul,South,-29.7056991,-53.8607858,,323070.49
2038,apartment,Rio Grande do Sul,South,-30.05175,-51.182068,84,602746.32
2039,apartment,Rio Grande do Sul,South,-30.025932,-51.197933,195,881346.72
2040,apartment,Rio Grande do Sul,South,-30.082397,-51.209919,,239550.63
2041,apartment,Rio Grande do Sul,South,-30.0541827,-51.1629938,69,592887.82
2042,apartment,Rio Grande do Sul,South,-30.056473,-51.190605,78,292782.63
2043,apartment,Rio Grande do Sul,South,-29.692021,-53.793645,80,306425.17
2044,apartment,Rio Grande do Sul,South,-29.7007674,-52.4281245,97,328118.46
2045,apartment,Rio Grande do Sul,South,-30.041872,-51.215961,74,512039.5
2046,house,Rio Grande do Sul,South,-30.161716,-51.202991,103,424030.02
2047,apartment,Rio Grande do Sul,South,-30.019569,-51.149391,85,504797.64
2048,house,Rio Grande do Sul,South,-30.069742,-51.211456,115,535085.5
2049,apartment,Rio Grande do Sul,South,-30.110353,-51.223923,89,627772.39
2050,house,Rio Grande do Sul,South,-30.185879,-51.153313,78,358406.32
2051,apartment,Rio Grande do Sul,South,-29.68151127,-53.79882809,103,289457.01
2052,house,Rio Grande do Sul,South,-30.1591961,-51.1773018,88,264503.81
2053,apartment,Rio Grande do Sul,South,-30.019672,-51.158138,57,242302.87
2054,house,Rio Grande do Sul,South,-29.6837457,-53.815614,252,737004.58
2055,apartment,Rio Grande do Sul,South,-30.019569,-51.149391,,484605.74
2056,apartment,Rio Grande do Sul,South,-30.014015,-51.175533,,848408.53
2057,house,Rio Grande do Sul,South,-30.034859,-51.144165,155,369511.86
2058,apartment,Rio Grande do Sul,South,-30.076696,-51.23962,,262494.77
2059,apartment,Rio Grande do Sul,South,-30.0044212,-51.1740267,119,648782.97
2060,apartment,Rio Grande do Sul,South,-29.7063704,-53.7222111,74,371531.08
2061,apartment,Rio Grande do Sul,South,-29.6950613,-53.8050259,83,540845.26
2062,apartment,Rio Grande do Sul,South,-30.024433,-51.203426,146,934885.27
2063,house,Rio Grande do Sul,South,-29.6883932,-53.82042,250,399251.07
2064,apartment,Rio Grande do Sul,South,-30.031719,-51.207718,54,264503.81
2065,apartment,Rio Grande do Sul,South,-30.045778,-51.171303,65,419213.6
2066,house,Rio Grande do Sul,South,-30.161716,-51.202991,168,560325.4
2067,apartment,Rio Grande do Sul,South,-29.960831,-51.103672,168,615853.13
2068,apartment,Rio Grande do Sul,South,-29.6878815,-53.8216537,165,681476.85
2069,apartment,Rio Grande do Sul,South,-30.056164,-51.191223,81,598876.59
2070,apartment,Rio Grande do Sul,South,-29.6891309,-53.8048922,,529007.65
2071,apartment,Rio Grande do Sul,South,-29.163404,-51.208221,102,349344.66
2072,house,Rio Grande do Sul,South,-30.107187,-51.238651,80,364463.9
2073,apartment,Rio Grande do Sul,South,-30.110353,-51.223923,89,561746.25
2074,apartment,Rio Grande do Sul,South,-30.040146,-51.176842,80,439173.95
2075,apartment,Rio Grande do Sul,South,-30.043938,-51.191223,242,850404.77
2076,apartment,Rio Grande do Sul,South,-30.10965,-51.254257,165,349344.66
2077,apartment,Rio Grande do Sul,South,-30.070068,-51.192532,73,429078.02
2078,apartment,Rio Grande do Sul,South,-30.021929,-51.191223,166,898314.91
2079,apartment,Rio Grande do Sul,South,-30.040146,-51.176842,59,728633.21
2080,apartment,Rio Grande do Sul,South,-30.03689,-51.199066,118,846412.25
2081,apartment,Rio Grande do Sul,South,-30.027777,-51.162804,99,648782.97
2082,apartment,Rio Grande do Sul,South,-30.03809,-51.20953,94,378598.22
2083,house,Rio Grande do Sul,South,-30.006092,-51.164597,119,522145.15
2084,apartment,Rio Grande do Sul,South,-29.6822734,-53.8141207,67,287734.66
2085,apartment,Rio Grande do Sul,South,-30.032043,-51.178146,91,792471.44
2086,apartment,Rio Grande do Sul,South,-30.045527,-51.19289,,747597.61
2087,apartment,Rio Grande do Sul,South,-29.6954575,-53.8044406,83,524017.01
2088,apartment,Rio Grande do Sul,South,-29.7160555,-53.8038504,,373550.26
2089,house,Rio Grande do Sul,South,-30.1395494,-51.2161244,139,548970.21
2090,apartment,Rio Grande do Sul,South,-30.077112,-51.242191,68,249370.02
2091,apartment,Rio Grande do Sul,South,-29.33136,-49.803558,131,327108.89
2092,house,Rio Grande do Sul,South,-30.068159,-51.229153,202,1413433.48
2093,apartment,Rio Grande do Sul,South,-30.110353,-51.223923,60,289457.01
2094,house,Rio Grande do Sul,South,-30.002794,-51.169651,248,1097940.43
2095,apartment,Rio Grande do Sul,South,-30.0356302,-51.2205323,58,349344.66
2096,house,Rio Grande do Sul,South,-30.192228,-51.162525,118,262494.77
2097,apartment,Rio Grande do Sul,South,-29.6967428,-53.8008326,220,1074568.87
2098,apartment,Rio Grande do Sul,South,-30.019091,-51.1663542,86,650232.9
2099,apartment,Rio Grande do Sul,South,-30.049339,-51.199142,76,489805.16
2100,house,Rio Grande do Sul,South,-29.7010119,-53.7716749,70,282686.67
2101,house,Rio Grande do Sul,South,-29.6989956,-53.804715,220,648782.97
2102,house,Rio Grande do Sul,South,-29.70720768,-53.75870008,110,277638.7
2103,apartment,Rio Grande do Sul,South,-30.031038,-51.217381,,378290.39
2104,apartment,Rio Grande do Sul,South,-30.015261,-51.165073,77,565373.37
2105,house,Rio Grande do Sul,South,-30.158306,-51.178692,89,262494.77
2106,house,Rio Grande do Sul,South,-30.161716,-51.202991,68,288458.89
2107,apartment,Rio Grande do Sul,South,-30.070068,-51.192532,144,663754.88
2108,apartment,Rio Grande do Sul,South,-30.031038,-51.217381,145,678726.79
2109,house,Rio Grande do Sul,South,-30.031979,-51.233303,130,1497191.5
2110,apartment,Rio Grande do Sul,South,-30.088015,-51.237003,71,409232.33
2111,house,Rio Grande do Sul,South,-30.022793,-51.144161,148,489653.71
2112,apartment,Rio Grande do Sul,South,-30.063187,-51.167709,58,255021.59
2113,apartment,Rio Grande do Sul,South,-30.03548,-51.191505,169,1110554.87
2114,apartment,Rio Grande do Sul,South,-30.078106,-51.205128,92,529007.65
2115,apartment,Rio Grande do Sul,South,-30.060946,-51.166382,64,319400.84
2116,apartment,Rio Grande do Sul,South,-30.006578,-51.1507,82,619837.27
2117,house,Rio Grande do Sul,South,-30.138311,-51.224674,199,618839.15
2118,apartment,Rio Grande do Sul,South,-30.098661,-51.245811,63,421061.81
2119,apartment,Rio Grande do Sul,South,-30.043924,-51.216305,89,323070.49
2120,apartment,Rio Grande do Sul,South,-30.032043,-51.178146,,477105.03
2121,apartment,Rio Grande do Sul,South,-30.04974,-51.193836,116,478103.15
2122,apartment,Rio Grande do Sul,South,-30.015261,-51.165073,84,691572.79
2123,apartment,Rio Grande do Sul,South,-30.015261,-51.165073,68,494701.71
2124,apartment,Rio Grande do Sul,South,-30.032043,-51.178146,100,988146.4
2125,apartment,Rio Grande do Sul,South,-30.0086051,-51.1711445,,252398.8
2126,house,Rio Grande do Sul,South,-30.057297,-51.155926,194,949103.3
2127,apartment,Rio Grande do Sul,South,-30.042265,-51.186066,65,598876.59
2128,apartment,Rio Grande do Sul,South,-30.0346338,-51.2176631,,1597004.3
2129,apartment,Rio Grande do Sul,South,-30.015261,-51.165073,,454317.88
2130,apartment,Rio Grande do Sul,South,-30.05175,-51.182068,68,585565.3
2131,apartment,Rio Grande do Sul,South,-30.068159,-51.229153,99,910170.71
2132,apartment,Rio Grande do Sul,South,-29.33136,-49.803558,131,353358.36
2133,apartment,Rio Grande do Sul,South,-30.019569,-51.149391,60,398790.15
2134,apartment,Rio Grande do Sul,South,-30.019714,-51.167526,85,736329.17
2135,apartment,Rio Grande do Sul,South,-30.056473,-51.190605,65,406399.46
2136,apartment,Rio Grande do Sul,South,-30.031719,-51.207718,60,504306.98
2137,apartment,Rio Grande do Sul,South,-30.015261,-51.165073,63,474509.81
2138,apartment,Rio Grande do Sul,South,-30.059143,-51.227844,84,323070.49
2139,apartment,Rio Grande do Sul,South,-30.026562,-51.190315,79,484605.74
2140,apartment,Rio Grande do Sul,South,-30.031361,-51.15786,124,1197753.22
2141,apartment,Rio Grande do Sul,South,-29.5760381,-50.7918723,131,537104.72
2142,apartment,Rio Grande do Sul,South,-29.6851931,-53.8010461,190,963193.2
2143,apartment,Rio Grande do Sul,South,-30.021929,-51.191223,121,793511.5
2144,apartment,Rio Grande do Sul,South,-30.021929,-51.191223,148,958202.55
2145,apartment,Rio Grande do Sul,South,-29.6989076,-53.8021426,61,239550.63
2146,apartment,Rio Grande do Sul,South,-30.102926,-51.242554,,343262.39
2147,apartment,Rio Grande do Sul,South,-29.6972264,-53.8150036,102,567435.57
2148,apartment,Rio Grande do Sul,South,-30.041656,-51.221279,67,256437.19
2149,apartment,Rio Grande do Sul,South,-30.098846,-51.240437,62,444366.43
2150,apartment,Rio Grande do Sul,South,-30.030418,-51.187057,111,648782.97
2151,apartment,Rio Grande do Sul,South,-30.101278,-51.237732,,390326.72
2152,house,Rio Grande do Sul,South,-30.067726,-51.217381,183,807676.27
2153,house,Rio Grande do Sul,South,-30.039379,-51.21991,161,1247659.6
2154,apartment,Rio Grande do Sul,South,-30.008984,-51.20121,63,514893.61
2155,apartment,Rio Grande do Sul,South,-30.050762,-51.191677,117,559315.8
2156,apartment,Rio Grande do Sul,South,-30.019091,-51.1663542,85,621274.66
2157,apartment,Rio Grande do Sul,South,-30.035332,-51.135017,59,249531.9
2158,house,Rio Grande do Sul,South,-29.6912709,-53.8319412,90,302878.6
2159,apartment,Rio Grande do Sul,South,-30.018183,-51.155926,60,259513.19
2160,apartment,Rio Grande do Sul,South,-30.107187,-51.238651,79,333166.46
2161,house,Rio Grande do Sul,South,-30.158537,-51.19796,61,430087.59
2162,apartment,Rio Grande do Sul,South,-30.041447,-51.22784,57,353358.36
2163,apartment,Rio Grande do Sul,South,-30.029987,-51.226009,73,333166.46
2164,house,Rio Grande do Sul,South,-30.1519897,-51.1722142,97,424030.02
2165,apartment,Rio Grande do Sul,South,-30.049339,-51.199142,56,454317.88
2166,apartment,Rio Grande do Sul,South,-30.024611,-51.219997,100,474509.81
2167,apartment,Rio Grande do Sul,South,-30.019569,-51.149391,84,570421.37
2168,house,Rio Grande do Sul,South,-29.663378,-49.998238,204,748595.73
2169,apartment,Rio Grande do Sul,South,-30.076696,-51.23962,128,1633132.51
2170,apartment,Rio Grande do Sul,South,-30.03764,-51.189133,101,726908.65
2171,apartment,Rio Grande do Sul,South,-29.763708,-51.155926,138,535085.5
2172,apartment,Rio Grande do Sul,South,-30.039001,-51.18441,79,688708.09
2173,apartment,Rio Grande do Sul,South,-29.6828339,-53.7996119,110,343262.39
2174,house,Rio Grande do Sul,South,-30.161716,-51.202991,61,302878.6
2175,apartment,Rio Grande do Sul,South,-30.060946,-51.166382,66,333166.46
2176,apartment,Rio Grande do Sul,South,-30.024027,-51.179874,68,363454.32
2177,apartment,Rio Grande do Sul,South,-29.6977944,-53.8034803,86,291773.02
2178,apartment,Rio Grande do Sul,South,-30.025932,-51.197933,128,1227697.04
2179,apartment,Rio Grande do Sul,South,-30.021929,-51.191223,120,1197753.22
2180,apartment,Rio Grande do Sul,South,-30.025372,-51.192101,103,807676.27
2181,apartment,Rio Grande do Sul,South,-29.975916,-51.193546,53,312974.53
2182,apartment,Rio Grande do Sul,South,-30.025372,-51.192101,102,454317.88
2183,apartment,Rio Grande do Sul,South,-30.036165,-51.189587,59,469461.81
2184,apartment,Rio Grande do Sul,South,-29.6894427,-53.7939943,130,696620.79
2185,apartment,Rio Grande do Sul,South,-30.045095,-51.18557,,648782.97
2186,apartment,Rio Grande do Sul,South,-29.6825977,-53.8236989,173,578914.03
2187,apartment,Rio Grande do Sul,South,-29.18945304,-51.51224395,61,284042.55
2188,house,Rio Grande do Sul,South,-30.067726,-51.217381,237,748595.73
2189,apartment,Rio Grande do Sul,South,-29.945707,-51.004501,60,252526.3
2190,apartment,Rio Grande do Sul,South,-30.034674,-51.230137,,398790.15
2191,house,Rio Grande do Sul,South,-30.1395494,-51.2161244,221,903587.83
2192,apartment,Rio Grande do Sul,South,-29.16410711,-51.51591599,82,369511.86
2193,apartment,Rio Grande do Sul,South,-30.032043,-51.178146,91,828329.19
2194,apartment,Rio Grande do Sul,South,-30.042816,-51.2286,60,252398.8
2195,apartment,Rio Grande do Sul,South,-30.032858,-51.207561,146,686524.82
2196,apartment,Rio Grande do Sul,South,-29.680872,-53.8098352,80,310955.35
2197,apartment,Rio Grande do Sul,South,-30.073324,-51.212688,104,449157.45
2198,apartment,Rio Grande do Sul,South,-30.023651,-51.171612,73,423206.12
2199,apartment,Rio Grande do Sul,South,-30.03548,-51.191505,57,249531.9
2200,house,Rio Grande do Sul,South,-30.094685,-51.1314252,186,383646.22
2201,apartment,Rio Grande do Sul,South,-30.034859,-51.144165,86,555277.43
2202,apartment,Rio Grande do Sul,South,-30.0121786,-51.1340297,,332156.85
2203,apartment,Rio Grande do Sul,South,-30.02816,-51.185524,136,995133.3
2204,apartment,Rio Grande do Sul,South,-30.046061,-51.225681,97,706716.72
2205,apartment,Rio Grande do Sul,South,-30.038923,-51.191185,61,551690.11
2206,house,Rio Grande do Sul,South,-29.704858,-53.7614629,172,633016.27
2207,apartment,Rio Grande do Sul,South,-30.025372,-51.192101,98,1147846.81
2208,apartment,Rio Grande do Sul,South,-30.032043,-51.178146,132,1332665.85
2209,apartment,Rio Grande do Sul,South,-29.6989123,-53.8108125,135,686524.82
2210,house,Rio Grande do Sul,South,-30.088015,-51.237003,224,751138.91
2211,apartment,Rio Grande do Sul,South,-29.33136,-49.803558,128,614647
2212,apartment,Rio Grande do Sul,South,-30.024878,-51.204952,144,656236.96
2213,apartment,Rio Grande do Sul,South,-30.048101,-51.171612,70,510727.94
2214,house,Rio Grande do Sul,South,-29.791277,-51.1507,154,666332.92
2215,apartment,Rio Grande do Sul,South,-30.046034,-51.141762,69,353358.36
2216,house,Rio Grande do Sul,South,-30.1573519,-51.2148193,,302878.6
2217,apartment,Rio Grande do Sul,South,-30.031038,-51.217381,163,628820.41
2218,apartment,Rio Grande do Sul,South,-30.018183,-51.155926,62,269494.46
2219,house,Rio Grande do Sul,South,-29.33136,-49.803558,,454317.88
2220,apartment,Rio Grande do Sul,South,-30.015261,-51.165073,66,502778.46
2221,apartment,Rio Grande do Sul,South,-30.014015,-51.175533,113,928258.73
2222,apartment,Rio Grande do Sul,South,-30.039728,-51.18372,,858156.04
2223,apartment,Rio Grande do Sul,South,-29.6868349,-53.7978417,154,630214.65
2224,apartment,Rio Grande do Sul,South,-30.055977,-51.208221,122,353358.36
2225,apartment,Rio Grande do Sul,South,-29.6846885,-53.8008027,144,479101.27
2226,apartment,Rio Grande do Sul,South,-30.067726,-51.217381,78,403838.12
2227,apartment,Rio Grande do Sul,South,-29.9384006,-50.9971324,89,436308.74
2228,apartment,Rio Grande do Sul,South,-30.049839,-51.218689,59,252398.8
2229,house,Rio Grande do Sul,South,-30.1194098,-51.2050223,120,331147.25
2230,apartment,Rio Grande do Sul,South,-30.032711,-51.211208,109,393742.15
2231,apartment,Rio Grande do Sul,South,-29.68234408,-53.8153135,75,259513.19
2232,apartment,Rio Grande do Sul,South,-30.029264,-51.191223,117,1167809.37
2233,apartment,Rio Grande do Sul,South,-30.060946,-51.166382,67,398790.15
2234,apartment,Rio Grande do Sul,South,-30.039816,-51.223164,66,585565.3
2235,apartment,Rio Grande do Sul,South,-30.046354,-51.191242,84,772340.41
2236,apartment,Rio Grande do Sul,South,-30.049608,-51.219788,68,343262.39
2237,apartment,Rio Grande do Sul,South,-30.024763,-51.203827,92,1097940.43
2238,apartment,Rio Grande do Sul,South,-30.068159,-51.229153,99,573923.39
2239,house,Rio Grande do Sul,South,-31.75828,-52.2335011,200,646140.99
2240,apartment,Rio Grande do Sul,South,-30.1146439,-51.1033842,208,748595.73
2241,apartment,Rio Grande do Sul,South,-30.031038,-51.217381,160,648782.97
2242,apartment,Rio Grande do Sul,South,-29.16462436,-51.51443906,97,312974.53
2243,apartment,Rio Grande do Sul,South,-30.03219,-51.223434,85,289457.01
2244,house,Rio Grande do Sul,South,-30.106512,-51.121956,99,464413.85
2245,house,Rio Grande do Sul,South,-30.034618,-51.19479,180,788520.85
2246,house,Rio Grande do Sul,South,-29.7800422,-51.1499071,124,483596.17
2247,house,Rio Grande do Sul,South,-30.11075,-51.244957,202,716669.83
2248,apartment,Rio Grande do Sul,South,-30.021929,-51.191223,135,1161034.64
2249,apartment,Rio Grande do Sul,South,-30.045994,-51.18853,109,748595.73
2250,apartment,Rio Grande do Sul,South,-30.01619,-51.192261,158,1161034.64
2251,apartment,Rio Grande do Sul,South,-30.104843,-51.248154,53,318022.53
2252,apartment,Rio Grande do Sul,South,-30.049339,-51.199142,64,394324.71
2253,apartment,Rio Grande do Sul,South,-29.975916,-51.193546,66,333558.16
2254,apartment,Rio Grande do Sul,South,-30.032043,-51.178146,83,1187771.93
2255,apartment,Rio Grande do Sul,South,-30.042265,-51.186066,70,268552.34
2256,house,Rio Grande do Sul,South,-30.032068,-51.220879,212,1171130.6
2257,apartment,Rio Grande do Sul,South,-30.031038,-51.217381,156,678726.79
2258,apartment,Rio Grande do Sul,South,-30.014015,-51.175533,76,353358.36
2259,apartment,Rio Grande do Sul,South,-30.046061,-51.225681,85,452298.7
2260,apartment,Rio Grande do Sul,South,-30.041092,-51.221848,62,449157.45
2261,house,Rio Grande do Sul,South,-30.098661,-51.245811,251,454317.88
2262,apartment,Rio Grande do Sul,South,-30.050106,-51.189552,60,568932.77
2263,apartment,Rio Grande do Sul,South,-29.70682,-53.8195954,65,253524.42
2264,apartment,Rio Grande do Sul,South,-30.035332,-51.135017,126,535085.5
2265,house,Rio Grande do Sul,South,-29.923746,-50.983643,,798502.15
2266,apartment,Rio Grande do Sul,South,-30.104361,-51.252487,66,348310.39
2267,apartment,Rio Grande do Sul,South,-30.032043,-51.178146,142,898539.83
2268,house,Rio Grande do Sul,South,-29.8250707,-53.3868279,,279475.72
2269,apartment,Rio Grande do Sul,South,-30.027737,-51.188541,155,1615352.55
2270,house,Rio Grande do Sul,South,-30.156887,-51.212734,128,383646.22
2271,apartment,Rio Grande do Sul,South,-30.1369027,-51.2275698,187,515033.87
2272,apartment,Rio Grande do Sul,South,-30.03809,-51.20953,,323070.49
2273,apartment,Rio Grande do Sul,South,-30.043289,-51.169853,72,636045.06
